infProb,recProb,numvert,degrees,iteration,totalinf,newinf,newrec
0.75,0.25,500,16,23,500,0,1
0.75,0.25,500,16,24,500,0,0
0.75,0.25,500,16,25,500,0,0
0.75,0.25,500,16,26,500,0,0
0.75,0.25,500,16,27,500,0,0
0.75,0.25,500,16,28,500,0,1
0.75,0.25,500,16,29,500,0,1
0.75,0.25,500,16,30,500,0,0
0.75,0.25,500,16,31,500,0,0
0.75,0.25,500,16,32,500,0,0
0.75,0.25,500,16,33,500,0,0
0.75,0.25,500,16,34,500,0,0
0.75,0.25,500,16,35,500,0,0
0.75,0.25,500,16,36,500,0,0
0.75,0.25,500,16,37,500,0,0
0.75,0.25,500,16,38,500,0,0
0.75,0.5,500,16,1,57,52,2
0.75,0.5,500,16,2,383,326,29
0.75,0.5,500,16,3,500,117,166
0.75,0.5,500,16,4,500,0,133
0.75,0.5,500,16,5,500,0,92
0.75,0.5,500,16,6,500,0,41
0.75,0.5,500,16,7,500,0,15
0.75,0.5,500,16,8,500,0,9
0.75,0.5,500,16,9,500,0,6
0.75,0.5,500,16,10,500,0,2
0.75,0.5,500,16,11,500,0,2
0.75,0.5,500,16,12,500,0,2
0.75,0.5,500,16,13,500,0,1
0.75,0.5,500,16,14,500,0,0
0.75,0.5,500,16,15,500,0,0
0.75,0.5,500,16,16,500,0,0
0.75,0.5,500,16,17,500,0,0
0.75,0.5,500,16,18,500,0,0
0.75,0.5,500,16,19,500,0,0
0.75,0.5,500,16,20,500,0,0
0.75,0.5,500,16,21,500,0,0
0.75,0.5,500,16,22,500,0,0
0.75,0.75,500,16,1,58,53,5
0.75,0.75,500,16,2,378,320,40
0.75,0.75,500,16,3,500,122,254
0.75,0.75,500,16,4,500,0,154
0.75,0.75,500,16,5,500,0,41
0.75,0.75,500,16,6,500,0,4
0.75,0.75,500,16,7,500,0,2
0.75,0.75,500,16,8,500,0,0
0.75,0.75,500,16,9,500,0,0
0.75,0.75,500,16,10,500,0,0
0.75,0.75,500,16,11,500,0,0
0.75,0.75,500,16,12,500,0,0
0.75,0.75,500,16,13,500,0,0
0.75,0.75,500,16,14,500,0,0
0.75,0.75,500,16,15,500,0,0
0.75,0.75,500,16,16,500,0,0
0.25,0.25,5000,2,1,7,2,0
0.25,0.25,5000,2,2,12,5,1
0.25,0.25,5000,2,3,19,7,5
0.25,0.25,5000,2,4,23,4,2
0.25,0.25,5000,2,5,33,10,1
0.25,0.25,5000,2,6,41,8,10
0.25,0.25,5000,2,7,49,8,1
0.25,0.25,5000,2,8,57,8,6
0.25,0.25,5000,2,9,69,12,3
0.25,0.25,5000,2,10,82,13,11
0.25,0.25,5000,2,11,89,7,12
0.25,0.25,5000,2,12,101,12,7
0.25,0.25,5000,2,13,110,9,12
0.25,0.25,5000,2,14,116,6,13
0.25,0.25,5000,2,15,124,8,4
0.25,0.25,5000,2,16,134,10,10
0.25,0.25,5000,2,17,145,11,10
0.25,0.25,5000,2,18,153,8,12
0.25,0.25,5000,2,19,159,6,7
0.25,0.25,5000,2,20,168,9,7
0.25,0.25,5000,2,21,174,6,9
0.25,0.25,5000,2,22,186,12,4
0.25,0.25,5000,2,23,197,11,11
0.25,0.25,5000,2,24,209,12,11
0.25,0.25,5000,2,25,217,8,12
0.25,0.25,5000,2,26,226,9,7
0.25,0.25,5000,2,27,234,8,7
0.25,0.25,5000,2,28,246,12,11
0.25,0.25,5000,2,29,257,11,7
0.25,0.25,5000,2,30,266,9,10
0.25,0.25,5000,2,31,282,16,13
0.25,0.25,5000,2,32,300,18,14
0.25,0.25,5000,2,33,314,14,9
0.25,0.25,5000,2,34,333,19,9
0.25,0.25,5000,2,35,358,25,18
0.25,0.25,5000,2,36,380,22,17
0.25,0.25,5000,2,37,394,14,15
0.25,0.25,5000,2,38,411,17,15
0.25,0.25,5000,2,39,428,17,21
0.25,0.25,5000,2,40,445,17,14
0.25,0.25,5000,2,41,463,18,21
0.25,0.25,5000,2,42,478,15,25
0.25,0.25,5000,2,43,494,16,14
0.25,0.25,5000,2,44,512,18,17
0.25,0.25,5000,2,45,527,15,18
0.25,0.25,5000,2,46,540,13,13
0.25,0.25,5000,2,47,550,10,17
0.25,0.25,5000,2,48,565,15,8
0.25,0.25,5000,2,49,580,15,14
0.25,0.25,5000,2,50,600,20,18
0.25,0.25,5000,2,51,613,13,20
0.25,0.25,5000,2,52,624,11,16
0.25,0.25,5000,2,53,631,7,13
0.25,0.25,5000,2,54,644,13,15
0.25,0.25,5000,2,55,656,12,13
0.25,0.25,5000,2,56,673,17,7
0.25,0.25,5000,2,57,683,10,12
0.25,0.25,5000,2,58,696,13,13
0.25,0.25,5000,2,59,706,10,12
0.25,0.25,5000,2,60,727,21,12
0.25,0.25,5000,2,61,740,13,18
0.25,0.25,5000,2,62,757,17,18
0.25,0.25,5000,2,63,768,11,16
0.25,0.25,5000,2,64,778,10,15
0.25,0.25,5000,2,65,785,7,12
0.25,0.25,5000,2,66,793,8,8
0.25,0.25,5000,2,67,798,5,8
0.25,0.25,5000,2,68,804,6,10
0.25,0.25,5000,2,69,808,4,9
0.25,0.25,5000,2,70,812,4,5
0.25,0.25,5000,2,71,815,3,7
0.25,0.25,5000,2,72,819,4,7
0.25,0.25,5000,2,73,823,4,5
0.25,0.25,5000,2,74,828,5,6
0.25,0.25,5000,2,75,830,2,7
0.25,0.25,5000,2,76,830,0,5
0.25,0.25,5000,2,77,831,1,2
0.25,0.25,5000,2,78,831,0,2
0.25,0.25,5000,2,79,831,0,0
0.25,0.25,5000,2,80,831,0,1
0.25,0.25,5000,2,81,832,1,1
0.25,0.25,5000,2,82,833,1,2
0.25,0.25,5000,2,83,834,1,0
0.25,0.25,5000,2,84,835,1,0
0.25,0.25,5000,2,85,835,0,1
0.25,0.25,5000,2,86,836,1,0
0.25,0.25,5000,2,87,837,1,3
0.25,0.25,5000,2,88,839,2,1
0.25,0.25,5000,2,89,842,3,0
0.25,0.25,5000,2,90,844,2,3
0.25,0.25,5000,2,91,845,1,1
0.25,0.25,5000,2,92,846,1,3
0.25,0.25,5000,2,93,846,0,1
0.25,0.25,5000,2,94,847,1,1
0.25,0.25,5000,2,95,847,0,0
0.25,0.25,5000,2,96,848,1,1
0.25,0.25,5000,2,97,850,2,1
0.25,0.25,5000,2,98,852,2,1
0.25,0.25,5000,2,99,854,2,1
0.25,0.25,5000,2,100,856,2,1
0.25,0.25,5000,2,101,859,3,0
0.25,0.25,5000,2,102,863,4,1
0.25,0.25,5000,2,103,866,3,4
0.25,0.25,5000,2,104,872,6,3
0.25,0.25,5000,2,105,878,6,5
0.25,0.25,5000,2,106,883,5,5
0.25,0.25,5000,2,107,888,5,8
0.25,0.25,5000,2,108,891,3,4
0.25,0.25,5000,2,109,895,4,4
0.25,0.25,5000,2,110,898,3,6
0.25,0.25,5000,2,111,900,2,5
0.25,0.25,5000,2,112,901,1,1
0.25,0.25,5000,2,113,902,1,1
0.25,0.25,5000,2,114,904,2,1
0.25,0.25,5000,2,115,906,2,3
0.25,0.25,5000,2,116,906,0,0
0.25,0.25,5000,2,117,908,2,2
0.25,0.25,5000,2,118,910,2,1
0.25,0.25,5000,2,119,910,0,2
0.25,0.25,5000,2,120,910,0,0
0.25,0.25,5000,2,121,911,1,1
0.25,0.25,5000,2,122,912,1,3
0.25,0.25,5000,2,123,912,0,0
0.25,0.25,5000,2,124,912,0,0
0.25,0.25,5000,2,125,912,0,0
0.25,0.25,5000,2,126,912,0,1
0.25,0.25,5000,2,127,912,0,1
0.25,0.25,5000,2,128,912,0,1
0.25,0.25,5000,2,129,912,0,0
0.25,0.25,5000,2,130,912,0,0
0.25,0.25,5000,2,131,912,0,0
0.25,0.25,5000,2,132,912,0,0
0.25,0.25,5000,2,133,912,0,0
0.25,0.25,5000,2,134,912,0,0
0.25,0.25,5000,2,135,912,0,0
0.25,0.25,5000,2,136,912,0,0
0.25,0.25,5000,2,137,912,0,0
0.25,0.5,5000,2,1,9,4,4
0.25,0.5,5000,2,2,13,4,3
0.25,0.5,5000,2,3,13,0,3
0.25,0.5,5000,2,4,13,0,1
0.25,0.5,5000,2,5,14,1,1
0.25,0.5,5000,2,6,15,1,1
0.25,0.5,5000,2,7,16,1,0
0.25,0.5,5000,2,8,18,2,0
0.25,0.5,5000,2,9,19,1,3
0.25,0.5,5000,2,10,19,0,1
0.25,0.5,5000,2,11,19,0,0
0.25,0.5,5000,2,12,21,2,0
0.25,0.5,5000,2,13,21,0,0
0.25,0.5,5000,2,14,23,2,2
0.25,0.5,5000,2,15,23,0,1
0.25,0.5,5000,2,16,24,1,1
0.25,0.5,5000,2,17,24,0,0
0.25,0.5,5000,2,18,24,0,0
0.25,0.5,5000,2,19,25,1,1
0.25,0.5,5000,2,20,25,0,1
0.25,0.5,5000,2,21,25,0,1
0.25,0.5,5000,2,22,25,0,0
0.25,0.5,5000,2,23,26,1,0
0.25,0.5,5000,2,24,26,0,1
0.25,0.5,5000,2,25,26,0,1
0.25,0.5,5000,2,26,26,0,0
0.25,0.5,5000,2,27,26,0,0
0.25,0.5,5000,2,28,26,0,0
0.25,0.5,5000,2,29,26,0,0
0.25,0.5,5000,2,30,26,0,0
0.25,0.5,5000,2,31,26,0,0
0.25,0.5,5000,2,32,26,0,0
0.25,0.5,5000,2,33,26,0,0
0.25,0.5,5000,2,34,26,0,0
0.25,0.75,5000,2,1,6,1,5
0.25,0.75,5000,2,2,6,0,1
0.25,0.75,5000,2,3,6,0,0
0.25,0.75,5000,2,4,6,0,0
0.25,0.75,5000,2,5,6,0,0
0.25,0.75,5000,2,6,6,0,0
0.25,0.75,5000,2,7,6,0,0
0.25,0.75,5000,2,8,6,0,0
0.25,0.75,5000,2,9,6,0,0
0.25,0.75,5000,2,10,6,0,0
0.25,0.75,5000,2,11,6,0,0
0.5,0.25,5000,2,1,10,5,1
0.5,0.25,5000,2,2,14,4,3
0.5,0.25,5000,2,3,21,7,2
0.5,0.25,5000,2,4,30,9,1
0.5,0.25,5000,2,5,42,12,3
0.5,0.25,5000,2,6,58,16,11
0.5,0.25,5000,2,7,88,30,9
0.5,0.25,5000,2,8,117,29,13
0.5,0.25,5000,2,9,157,40,14
0.5,0.25,5000,2,10,211,54,28
0.5,0.25,5000,2,11,268,57,33
0.5,0.25,5000,2,12,337,69,42
0.5,0.25,5000,2,13,420,83,44
0.5,0.25,5000,2,14,533,113,50
0.5,0.25,5000,2,15,682,149,72
0.5,0.25,5000,2,16,853,171,77
0.5,0.25,5000,2,17,1067,214,114
0.5,0.25,5000,2,18,1305,238,133
0.5,0.25,5000,2,19,1546,241,139
0.5,0.25,5000,2,20,1808,262,169
0.5,0.25,5000,2,21,2025,217,195
0.5,0.25,5000,2,22,2236,211,231
0.5,0.25,5000,2,23,2422,186,208
0.5,0.25,5000,2,24,2572,150,220
0.5,0.25,5000,2,25,2690,118,214
0.5,0.25,5000,2,26,2790,100,149
0.5,0.25,5000,2,27,2871,81,156
0.5,0.25,5000,2,28,2944,73,120
0.5,0.25,5000,2,29,3004,60,109
0.5,0.25,5000,2,30,3050,46,114
0.5,0.25,5000,2,31,3074,24,100
0.5,0.25,5000,2,32,3090,16,67
0.5,0.25,5000,2,33,3103,13,58
0.5,0.25,5000,2,34,3109,6,54
0.5,0.25,5000,2,35,3116,7,34
0.5,0.25,5000,2,36,3118,2,22
0.5,0.25,5000,2,37,3123,5,29
0.5,0.25,5000,2,38,3127,4,16
0.5,0.25,5000,2,39,3132,5,15
0.5,0.25,5000,2,40,3136,4,17
0.5,0.25,5000,2,41,3137,1,11
0.5,0.25,5000,2,42,3137,0,5
0.5,0.25,5000,2,43,3138,1,6
0.5,0.25,5000,2,44,3138,0,8
0.5,0.25,5000,2,45,3138,0,9
0.5,0.25,5000,2,46,3138,0,1
0.5,0.25,5000,2,47,3138,0,4
0.5,0.25,5000,2,48,3138,0,3
0.5,0.25,5000,2,49,3138,0,1
0.5,0.25,5000,2,50,3138,0,1
0.5,0.25,5000,2,51,3138,0,2
0.5,0.25,5000,2,52,3138,0,0
0.5,0.25,5000,2,53,3138,0,1
0.5,0.25,5000,2,54,3138,0,0
0.5,0.25,5000,2,55,3138,0,0
0.5,0.25,5000,2,56,3138,0,0
0.5,0.25,5000,2,57,3138,0,0
0.5,0.25,5000,2,58,3138,0,0
0.5,0.25,5000,2,59,3138,0,0
0.5,0.25,5000,2,60,3138,0,0
0.5,0.25,5000,2,61,3138,0,0
0.5,0.25,5000,2,62,3138,0,0
0.5,0.5,5000,2,1,12,7,3
0.5,0.5,5000,2,2,18,6,6
0.5,0.5,5000,2,3,23,5,5
0.5,0.5,5000,2,4,27,4,3
0.5,0.5,5000,2,5,33,6,4
0.5,0.5,5000,2,6,36,3,5
0.5,0.5,5000,2,7,40,4,5
0.5,0.5,5000,2,8,42,2,3
0.5,0.5,5000,2,9,46,4,8
0.5,0.5,5000,2,10,49,3,3
0.5,0.5,5000,2,11,53,4,4
0.5,0.5,5000,2,12,55,2,2
0.5,0.5,5000,2,13,58,3,3
0.5,0.5,5000,2,14,59,1,2
0.5,0.5,5000,2,15,63,4,1
0.5,0.5,5000,2,16,65,2,3
0.5,0.5,5000,2,17,68,3,3
0.5,0.5,5000,2,18,69,1,3
0.5,0.5,5000,2,19,69,0,1
0.5,0.5,5000,2,20,69,0,1
0.5,0.5,5000,2,21,69,0,1
0.5,0.5,5000,2,22,69,0,0
0.5,0.5,5000,2,23,69,0,0
0.5,0.5,5000,2,24,69,0,0
0.5,0.5,5000,2,25,69,0,0
0.5,0.5,5000,2,26,69,0,0
0.5,0.5,5000,2,27,69,0,0
0.5,0.5,5000,2,28,69,0,0
0.5,0.5,5000,2,29,69,0,0
0.5,0.5,5000,2,30,69,0,0
0.5,0.75,5000,2,1,10,5,3
0.5,0.75,5000,2,2,18,8,7
0.5,0.75,5000,2,3,25,7,6
0.5,0.75,5000,2,4,30,5,7
0.5,0.75,5000,2,5,32,2,7
0.5,0.75,5000,2,6,36,4,2
0.5,0.75,5000,2,7,42,6,2
0.5,0.75,5000,2,8,46,4,6
0.5,0.75,5000,2,9,46,0,5
0.5,0.75,5000,2,10,46,0,1
0.5,0.75,5000,2,11,46,0,0
0.5,0.75,5000,2,12,46,0,0
0.5,0.75,5000,2,13,46,0,0
0.5,0.75,5000,2,14,46,0,0
0.5,0.75,5000,2,15,46,0,0
0.5,0.75,5000,2,16,46,0,0
0.5,0.75,5000,2,17,46,0,0
0.5,0.75,5000,2,18,46,0,0
0.5,0.75,5000,2,19,46,0,0
0.75,0.25,5000,2,1,8,3,0
0.75,0.25,5000,2,2,11,3,4
0.75,0.25,5000,2,3,16,5,0
0.75,0.25,5000,2,4,26,10,4
0.75,0.25,5000,2,5,39,13,5
0.75,0.25,5000,2,6,61,22,3
0.75,0.25,5000,2,7,96,35,11
0.75,0.25,5000,2,8,149,53,8
0.75,0.25,5000,2,9,249,100,25
0.75,0.25,5000,2,10,403,154,43
0.75,0.25,5000,2,11,618,215,74
0.75,0.25,5000,2,12,933,315,109
0.75,0.25,5000,2,13,1327,394,155
0.75,0.25,5000,2,14,1798,471,207
0.75,0.25,5000,2,15,2274,476,304
0.75,0.25,5000,2,16,2727,453,364
0.75,0.25,5000,2,17,3060,333,351
0.75,0.25,5000,2,18,3288,228,339
0.75,0.25,5000,2,19,3443,155,328
0.75,0.25,5000,2,20,3534,91,311
0.75,0.25,5000,2,21,3580,46,227
0.75,0.25,5000,2,22,3602,22,187
0.75,0.25,5000,2,23,3617,15,140
0.75,0.25,5000,2,24,3624,7,105
0.75,0.25,5000,2,25,3626,2,95
0.75,0.25,5000,2,26,3626,0,52
0.75,0.25,5000,2,27,3626,0,37
0.75,0.25,5000,2,28,3626,0,29
0.75,0.25,5000,2,29,3626,0,25
0.75,0.25,5000,2,30,3626,0,27
0.75,0.25,5000,2,31,3626,0,13
0.75,0.25,5000,2,32,3626,0,11
0.75,0.25,5000,2,33,3626,0,11
0.75,0.25,5000,2,34,3626,0,5
0.75,0.25,5000,2,35,3626,0,4
0.75,0.25,5000,2,36,3626,0,1
0.75,0.25,5000,2,37,3626,0,1
0.75,0.25,5000,2,38,3626,0,1
0.75,0.25,5000,2,39,3626,0,4
0.75,0.25,5000,2,40,3626,0,3
0.75,0.25,5000,2,41,3626,0,1
0.75,0.25,5000,2,42,3626,0,1
0.75,0.25,5000,2,43,3626,0,0
0.75,0.25,5000,2,44,3626,0,1
0.75,0.25,5000,2,45,3626,0,0
0.75,0.25,5000,2,46,3626,0,0
0.75,0.25,5000,2,47,3626,0,0
0.75,0.25,5000,2,48,3626,0,0
0.75,0.25,5000,2,49,3626,0,0
0.75,0.25,5000,2,50,3626,0,0
0.75,0.25,5000,2,51,3626,0,0
0.75,0.25,5000,2,52,3626,0,0
0.75,0.25,5000,2,53,3626,0,0
0.75,0.5,5000,2,1,12,7,2
0.75,0.5,5000,2,2,27,15,5
0.75,0.5,5000,2,3,48,21,9
0.75,0.5,5000,2,4,100,52,14
0.75,0.5,5000,2,5,166,66,40
0.75,0.5,5000,2,6,272,106,51
0.75,0.5,5000,2,7,428,156,81
0.75,0.5,5000,2,8,630,202,105
0.75,0.5,5000,2,9,891,261,163
0.75,0.5,5000,2,10,1214,323,202
0.75,0.5,5000,2,11,1606,392,259
0.75,0.5,5000,2,12,2035,429,333
0.75,0.5,5000,2,13,2428,393,382
0.75,0.5,5000,2,14,2757,329,378
0.75,0.5,5000,2,15,3009,252,355
0.75,0.5,5000,2,16,3163,154,317
0.75,0.5,5000,2,17,3269,106,234
0.75,0.5,5000,2,18,3333,64,168
0.75,0.5,5000,2,19,3371,38,101
0.75,0.5,5000,2,20,3397,26,80
0.75,0.5,5000,2,21,3405,8,58
0.75,0.5,5000,2,22,3408,3,40
0.75,0.5,5000,2,23,3411,3,17
0.75,0.5,5000,2,24,3414,3,11
0.75,0.5,5000,2,25,3415,1,4
0.75,0.5,5000,2,26,3415,0,1
0.75,0.5,5000,2,27,3415,0,2
0.75,0.5,5000,2,28,3415,0,1
0.75,0.5,5000,2,29,3415,0,1
0.75,0.5,5000,2,30,3415,0,1
0.75,0.5,5000,2,31,3415,0,0
0.75,0.5,5000,2,32,3415,0,0
0.75,0.5,5000,2,33,3415,0,0
0.75,0.5,5000,2,34,3415,0,0
0.75,0.5,5000,2,35,3415,0,0
0.75,0.5,5000,2,36,3415,0,0
0.75,0.5,5000,2,37,3415,0,0
0.75,0.5,5000,2,38,3415,0,0
0.75,0.5,5000,2,39,3415,0,0
0.75,0.75,5000,2,1,12,7,3
0.75,0.75,5000,2,2,24,12,6
0.75,0.75,5000,2,3,41,17,12
0.75,0.75,5000,2,4,70,29,14
0.75,0.75,5000,2,5,117,47,30
0.75,0.75,5000,2,6,185,68,41
0.75,0.75,5000,2,7,279,94,60
0.75,0.75,5000,2,8,403,124,92
0.75,0.75,5000,2,9,543,140,108
0.75,0.75,5000,2,10,717,174,133
0.75,0.75,5000,2,11,945,228,163
0.75,0.75,5000,2,12,1217,272,201
0.75,0.75,5000,2,13,1524,307,262
0.75,0.75,5000,2,14,1851,327,282
0.75,0.75,5000,2,15,2165,314,347
0.75,0.75,5000,2,16,2428,263,307
0.75,0.75,5000,2,17,2680,252,263
0.75,0.75,5000,2,18,2861,181,257
0.75,0.75,5000,2,19,2984,123,212
0.75,0.75,5000,2,20,3061,77,141
0.75,0.75,5000,2,21,3100,39,100
0.75,0.75,5000,2,22,3128,28,50
0.75,0.75,5000,2,23,3141,13,36
0.75,0.75,5000,2,24,3146,5,19
0.75,0.75,5000,2,25,3147,1,7
0.75,0.75,5000,2,26,3147,0,1
0.75,0.75,5000,2,27,3147,0,0
0.75,0.75,5000,2,28,3147,0,0
0.75,0.75,5000,2,29,3147,0,0
0.75,0.75,5000,2,30,3147,0,0
0.75,0.75,5000,2,31,3147,0,0
0.75,0.75,5000,2,32,3147,0,0
0.75,0.75,5000,2,33,3147,0,0
0.75,0.75,5000,2,34,3147,0,0
0.75,0.75,5000,2,35,3147,0,0
0.25,0.25,5000,8,1,16,11,1
0.25,0.25,5000,8,2,51,35,3
0.25,0.25,5000,8,3,134,83,9
0.25,0.25,5000,8,4,359,225,23
0.25,0.25,5000,8,5,841,482,83
0.25,0.25,5000,8,6,1785,944,172
0.25,0.25,5000,8,7,3098,1313,348
0.25,0.25,5000,8,8,4160,1062,602
0.25,0.25,5000,8,9,4669,509,731
0.25,0.25,5000,8,10,4848,179,683
0.25,0.25,5000,8,11,4892,44,555
0.25,0.25,5000,8,12,4914,22,463
0.25,0.25,5000,8,13,4928,14,302
0.25,0.25,5000,8,14,4936,8,235
0.25,0.25,5000,8,15,4940,4,176
0.25,0.25,5000,8,16,4942,2,141
0.25,0.25,5000,8,17,4944,2,111
0.25,0.25,5000,8,18,4944,0,80
0.25,0.25,5000,8,19,4944,0,54
0.25,0.25,5000,8,20,4945,1,44
0.25,0.25,5000,8,21,4945,0,29
0.25,0.25,5000,8,22,4945,0,29
0.25,0.25,5000,8,23,4945,0,16
0.25,0.25,5000,8,24,4945,0,13
0.25,0.25,5000,8,25,4945,0,8
0.25,0.25,5000,8,26,4945,0,11
0.25,0.25,5000,8,27,4945,0,7
0.25,0.25,5000,8,28,4945,0,4
0.25,0.25,5000,8,29,4945,0,1
0.25,0.25,5000,8,30,4945,0,3
0.25,0.25,5000,8,31,4945,0,1
0.25,0.25,5000,8,32,4945,0,1
0.25,0.25,5000,8,33,4945,0,2
0.25,0.25,5000,8,34,4945,0,0
0.25,0.25,5000,8,35,4945,0,1
0.25,0.25,5000,8,36,4945,0,1
0.25,0.25,5000,8,37,4945,0,0
0.25,0.25,5000,8,38,4945,0,0
0.25,0.25,5000,8,39,4945,0,0
0.25,0.25,5000,8,40,4945,0,1
0.25,0.25,5000,8,41,4945,0,1
0.25,0.25,5000,8,42,4945,0,0
0.25,0.25,5000,8,43,4945,0,0
0.25,0.25,5000,8,44,4945,0,0
0.25,0.25,5000,8,45,4945,0,0
0.25,0.25,5000,8,46,4945,0,0
0.25,0.25,5000,8,47,4945,0,0
0.25,0.25,5000,8,48,4945,0,0
0.25,0.25,5000,8,49,4945,0,0
0.25,0.25,5000,8,50,4945,0,0
0.25,0.5,5000,8,1,13,8,3
0.25,0.5,5000,8,2,38,25,3
0.25,0.5,5000,8,3,96,58,16
0.25,0.5,5000,8,4,230,134,34
0.25,0.5,5000,8,5,511,281,78
0.25,0.5,5000,8,6,1099,588,181
0.25,0.5,5000,8,7,2022,923,383
0.25,0.5,5000,8,8,3148,1126,661
0.25,0.5,5000,8,9,4012,864,904
0.25,0.5,5000,8,10,4460,448,869
0.25,0.5,5000,8,11,4633,173,669
0.25,0.5,5000,8,12,4714,81,398
0.25,0.5,5000,8,13,4752,38,257
0.25,0.5,5000,8,14,4766,14,138
0.25,0.5,5000,8,15,4775,9,87
0.25,0.5,5000,8,16,4781,6,47
0.25,0.5,5000,8,17,4784,3,28
0.25,0.5,5000,8,18,4784,0,10
0.25,0.5,5000,8,19,4785,1,5
0.25,0.5,5000,8,20,4785,0,6
0.25,0.5,5000,8,21,4785,0,3
0.25,0.5,5000,8,22,4786,1,3
0.25,0.5,5000,8,23,4786,0,1
0.25,0.5,5000,8,24,4786,0,1
0.25,0.5,5000,8,25,4786,0,0
0.25,0.5,5000,8,26,4786,0,0
0.25,0.5,5000,8,27,4786,0,1
0.25,0.5,5000,8,28,4786,0,0
0.25,0.5,5000,8,29,4786,0,0
0.25,0.5,5000,8,30,4786,0,0
0.25,0.5,5000,8,31,4786,0,0
0.25,0.5,5000,8,32,4786,0,0
0.25,0.5,5000,8,33,4786,0,0
0.25,0.5,5000,8,34,4786,0,0
0.25,0.5,5000,8,35,4786,0,0
0.25,0.5,5000,8,36,4786,0,0
0.25,0.75,5000,8,1,15,10,4
0.25,0.75,5000,8,2,44,29,9
0.25,0.75,5000,8,3,95,51,25
0.25,0.75,5000,8,4,195,100,42
0.25,0.75,5000,8,5,433,238,88
0.25,0.75,5000,8,6,874,441,208
0.25,0.75,5000,8,7,1641,767,366
0.25,0.75,5000,8,8,2584,943,697
0.25,0.75,5000,8,9,3448,864,879
0.25,0.75,5000,8,10,4031,583,860
0.25,0.75,5000,8,11,4256,225,652
0.25,0.75,5000,8,12,4372,116,316
0.25,0.75,5000,8,13,4420,48,166
0.25,0.75,5000,8,14,4435,15,90
0.25,0.75,5000,8,15,4446,11,29
0.25,0.75,5000,8,16,4447,1,12
0.25,0.75,5000,8,17,4449,2,4
0.25,0.75,5000,8,18,4449,0,2
0.25,0.75,5000,8,19,4449,0,0
0.25,0.75,5000,8,20,4449,0,0
0.25,0.75,5000,8,21,4449,0,0
0.25,0.75,5000,8,22,4449,0,0
0.25,0.75,5000,8,23,4449,0,0
0.25,0.75,5000,8,24,4449,0,0
0.25,0.75,5000,8,25,4449,0,0
0.25,0.75,5000,8,26,4449,0,0
0.25,0.75,5000,8,27,4449,0,0
0.5,0.25,5000,8,1,26,21,2
0.5,0.25,5000,8,2,123,97,6
0.5,0.25,5000,8,3,527,404,36
0.5,0.25,5000,8,4,1875,1348,141
0.5,0.25,5000,8,5,4074,2199,385
0.5,0.25,5000,8,6,4905,831,870
0.5,0.25,5000,8,7,4974,69,814
0.5,0.25,5000,8,8,4988,14,681
0.5,0.25,5000,8,9,4991,3,495
0.5,0.25,5000,8,10,4991,0,394
0.5,0.25,5000,8,11,4991,0,280
0.5,0.25,5000,8,12,4991,0,208
0.5,0.25,5000,8,13,4991,0,178
0.5,0.25,5000,8,14,4991,0,135
0.5,0.25,5000,8,15,4991,0,96
0.5,0.25,5000,8,16,4991,0,69
0.5,0.25,5000,8,17,4991,0,62
0.5,0.25,5000,8,18,4991,0,35
0.5,0.25,5000,8,19,4991,0,31
0.5,0.25,5000,8,20,4991,0,13
0.5,0.25,5000,8,21,4991,0,17
0.5,0.25,5000,8,22,4991,0,10
0.5,0.25,5000,8,23,4991,0,8
0.5,0.25,5000,8,24,4991,0,4
0.5,0.25,5000,8,25,4991,0,4
0.5,0.25,5000,8,26,4991,0,6
0.5,0.25,5000,8,27,4991,0,4
0.5,0.25,5000,8,28,4991,0,0
0.5,0.25,5000,8,29,4991,0,2
0.5,0.25,5000,8,30,4991,0,1
0.5,0.25,5000,8,31,4991,0,1
0.5,0.25,5000,8,32,4991,0,2
0.5,0.25,5000,8,33,4991,0,0
0.5,0.25,5000,8,34,4991,0,0
0.5,0.25,5000,8,35,4991,0,0
0.5,0.25,5000,8,36,4991,0,0
0.5,0.25,5000,8,37,4991,0,0
0.5,0.25,5000,8,38,4991,0,0
0.5,0.25,5000,8,39,4991,0,0
0.5,0.25,5000,8,40,4991,0,0
0.5,0.25,5000,8,41,4991,0,0
0.5,0.25,5000,8,42,4991,0,1
0.5,0.25,5000,8,43,4991,0,0
0.5,0.25,5000,8,44,4991,0,0
0.5,0.25,5000,8,45,4991,0,0
0.5,0.25,5000,8,46,4991,0,0
0.5,0.25,5000,8,47,4991,0,0
0.5,0.25,5000,8,48,4991,0,0
0.5,0.25,5000,8,49,4991,0,0
0.5,0.25,5000,8,50,4991,0,0
0.5,0.25,5000,8,51,4991,0,0
0.5,0.5,5000,8,1,21,16,3
0.5,0.5,5000,8,2,99,78,9
0.5,0.5,5000,8,3,407,308,52
0.5,0.5,5000,8,4,1444,1037,173
0.5,0.5,5000,8,5,3603,2159,639
0.5,0.5,5000,8,6,4794,1191,1353
0.5,0.5,5000,8,7,4949,155,1317
0.5,0.5,5000,8,8,4966,17,746
0.5,0.5,5000,8,9,4970,4,362
0.5,0.5,5000,8,10,4973,3,147
0.5,0.5,5000,8,11,4973,0,82
0.5,0.5,5000,8,12,4973,0,48
0.5,0.5,5000,8,13,4973,0,19
0.5,0.5,5000,8,14,4973,0,14
0.5,0.5,5000,8,15,4973,0,3
